price,bedrooms,bathrooms,addr,lat,lng
"13,000",3,2,525 Broome St #4,40.723729,-74.0040761
"3,100",2,1,58 Mulberry St #3N,40.7154176,-73.9992734
"4,300",3,1,20 Avenue A #4A,42.3224517,-85.2140407
"2,600",2,1,302 W 105th St #G,40.8010102,-73.9696755
"2,900",1,1,27 Jones St #2A,34.8412405,-82.4298978
"2,650",1,1,399 E 72nd St #10G,40.7678227,-73.9554976
"1,950",1,1,199 Henry St #4,40.7137792,-73.9875942
"2,200",2,1,142 W 109th St #ONEW,40.801862,-73.963694
"2,995",2,1,338 E 70th St #5C,40.766521,-73.957515
"2,895",2,1,318 E 84th St #5R,40.7759981,-73.9519184
"5,700",4,2,352 E 66th St #4A,40.7640146,-73.9593331
"4,400",2,1,235 E 13th St #3L,40.7322362,-73.9862485
"1,695",1,1,560 W 144th St #46A,40.8252953,-73.9503443
"16,000",3,3,241 E 52nd St,40.756639,-73.968214
"3,850",3,2,1635 Lexington Ave #3D,40.7905315,-73.9472161
"1,995",1,1,720 W 173rd St #23,40.8456896,-73.9417336
"2,300",1,1,1420 York Ave #2R,40.7690465,-73.9517904
"4,150",3,1,241 E 38th St #4,40.7476829,-73.9744302
"2,740",1,1,480 Main St #29019,41.6798247,-69.9564946
"2,880",1,1,201 W 21st St #4E,40.7431395,-73.9969043
"1,975",1,1,235 E 80th St #4E,40.7744808,-73.9551595
"2,750",1,1,160 W 73rd St #3-D,40.7788222,-73.9805369
"3,800",1,1,220 Park Ave S #8A,44.9776681,-93.2592461
"10,000",2,2,120 W 18th St #3B,36.5776037,-94.7713224
"2,250",1,1,21 E 21st St #2-A,40.6540736,-73.9604232
"2,750",2,1,304 E 92nd St #2E,40.781278,-73.948571
"5,100",3,2,354 E 13th St #2,40.7307505,-73.9835312
"2,870",1,1,342 W 47th St #1F,40.7610699,-73.989631
"3,911",2,1,155 E 31st St #6N,40.7444089,-73.9802622
"5,195",2,1,40 Harrison St #408G,40.7191115,-74.0108824
"14,995",2,2,125 Greene St #4,40.7255332,-73.9991837
"3,200",1,1,96 5th Ave #7,40.7366418,-73.9935463
"1,879",1,1,610 W 174th St #6G,40.8448859,-73.9377863
"3,500",1,1,210 E 47th St #4H,40.7535408,-73.9716489
"2,775",2,1,316 E 92nd St #1RE,40.781062,-73.948064
"3,375",1,1,1 Dutch St #6A1,41.2461021,-73.927145
"2,953",1,1,175 E 96th St #30S,40.7856733,-73.9495341
"3,095",2,1,316 E 84th St #4E,40.7760316,-73.9519993
"3,400",1,1,333 E 49th St #3C,40.7539222,-73.9676663
"12,950",4,3,200 E 94th St #2617,40.7835297,-73.9499061
"2,300",1,1,24 Saint Marks Pl #3,40.7288071,-73.9888077
"3,200",1,1,200 Rector Pl #19K,40.7086444,-74.0161953
"3,250",1,1,342 E 50th St #3B,40.7540998,-73.9671254
"5,490",3,2,325 E 64th St #204A,40.763499,-73.960933
"2,800",1,1,350 W 42nd St #16H,40.7579169,-73.9922148
"2,745",1,1,343 W 51st St #9M,40.7638141,-73.9872421
"2,675",1,1,90 Washington St #7P,42.0834813,-71.0901652
"2,375",2,1,215 E 117th St #4,40.7984361,-73.9385374
"1,550",1,1,601 W 175th St #1C,40.8457117,-73.9368044
"3,550",1,1,93 Macdougal St #3,40.7294111,-74.0011691
"2,395",1,1,254 W 71st St #2F,40.7786023,-73.9842887
"3,590",1,1,53 W 72nd St #5,40.7775212,-73.9783526
"2,500",1,1,392 Central Park W #T20,40.7945333,-73.9649318
"2,800",3,2,2360 Amsterdam Ave #3A,40.845838,-73.9329732
"3,600",1,1,333 E 49th St #6F,40.7539222,-73.9676663
"5,109",1,1,1065 2nd Ave #19H,40.7591096,-73.9658766
"2,890",1,1,201 E 86th St #7A,40.7788913,-73.9534929
"2,250",2,1,508 W 136th St #3,40.8197341,-73.9526233
"3,000",2,2,318 E 112th St #8A,40.793863,-73.93888
"3,600",1,1,350 W 14th St #3F,40.7405174,-74.0049055
"3,995",2,1,343 E 8th St #2A,40.7248918,-73.9785845
"2,650",2,1,413 E 70th St #8,40.7662195,-73.9557735
"1,850",1,1,411 W 54th St #1C,40.766447,-73.98758
"5,900",1,1,311 Greenwich St #2I,40.716566,-74.0104966
"1,625",1,1,19 Hamilton Ter #3H,40.8220965,-73.9466364
"2,850",1,1,330 E 38th St #5O,40.7462466,-73.9725283
"3,200",1,1,301 E 79th St #24-S,40.7732956,-73.9543759
"2,450",1,1,172 E 92nd St #4D,40.7828162,-73.9516613
"2,450",2,1,149 Elizabeth St #B2,40.7204157,-73.9952843
"3,200",1,1,445 E 9th St #4,40.7274432,-73.9828207
"2,675",1,1,333 E 46th St #3K,40.7520992,-73.9689473
"2,300",1,1,102 W 79th St #4F,40.7818943,-73.9759289
"2,350",1,1,436 E 76th St #1,40.7695188,-73.9525763
"3,300",1,1,60 W 89th St #4R,40.787876,-73.970069
"3,000",1,1,102 W 79th St #6A,40.7818943,-73.9759289
"1,799",1,1,500 Fort Washington Ave #B53,40.8518022,-73.9376032
"3,199",3,1,124 E 103rd St #26,33.9426611,-118.2729801
"2,495",1,1,139 E 33rd St #7J,40.7460238,-73.9804578
"10,500",2,2,11 E 29th St #46A,40.7450704,-73.9855674
"6,250",1,2,224 W 18th St #4B,40.7413857,-73.9992907
"25,000",4,3,57 Irving Pl #6,40.736315,-73.98742
"9,000",1,1,15 Union Sq W #2B,42.3225964,-79.5744328
"2,000",1,1,140 W 46th St #3R,40.7579,-73.9840773
"2,250",1,1,46 Allen St #5D,42.899225,-78.8718287
"2,995",2,1,1295 5th Ave #17B,40.7967556,-73.9484686
"4,615",1,1,160 Madison Ave #41A,40.7470085,-73.983932
"13,500",2,2,12 W 17th St #9,40.7381258,-73.9932499
"3,250",1,1,350 W 14th St #3A,40.7405174,-74.0049055
"2,400",1,1,229 Elizabeth St #5,40.722924,-73.9941913
"5,800",2,1,402 W 20th St #1,40.7446577,-74.0032602
"1,750",1,1,1261 Park Ave #GS,40.7873683,-73.9514941
"5,500",1,1,11 E 29th St #17B,40.7450704,-73.9855674
"3,950",1,1,150 W 51st St #1226,40.7614321,-73.9825389
"2,275",1,1,207 W 107th St #BW,40.8016357,-73.9659158
"5,900",1,1,50 West St #18A,40.7080103,-74.0149843
"2,550",1,1,318 W 49th St #4RW,40.7619768,-73.9878289
"3,400",2,1,227 E 89th St #3C,40.7802906,-73.9509612
"8,500",2,2,2 River Ter #3S,42.2273639,-72.628383
"16,000",3,2,129 Lafayette St #8C,40.718934,-73.999786
"12,000",3,3,205 W 76th St #7F,40.7816156,-73.9802945
"2,250",1,1,1485 5th Ave #9G,40.802754,-73.944423
"11,995",2,2,43 Charles St #3,40.7350793,-74.0029139
"5,950",1,1,111 E 56th St #1003,40.7607674,-73.9705315
"5,750",2,2,1280 5th Ave #15F,40.7962914,-73.9490493
"3,375",1,1,188 Ludlow St #4B,40.7220991,-73.9870452
"5,000",2,2,77 W 55th St #6B,40.7631099,-73.9776533
"13,000",3,3,444 E 57th St #8E,40.7573837,-73.9614504
"3,495",1,1,146 E 49th St #5A,40.7553583,-73.9721303
"4,300",1,1,100 Avenue A #4E,44.5417616,-95.3807723
"10,400",3,2,15 W 55th St #5B,40.7622211,-73.9757064
"2,600",2,1,108 E 97th St #3E,40.7867398,-73.9514493
"5,495",1,1,355 W 22nd St #3,40.7456991,-74.0010199
"2,825",1,1,142 E 49th St #2C,40.7554251,-73.9722901
"9,365",2,2,456 Washington St #29127,42.0848414,-70.786331
"3,587",2,1,230 E 44th St #3S,40.7512764,-73.9721395
"4,800",3,2,2110 Frederick Douglass Blvd #4B,40.8030984,-73.9559736
"2,595",1,1,85 John St #2M,40.7085072,-74.006442
"3,425",1,1,145 4th Ave #3D,40.6794318,-73.9813252
"7,150",2,2,211 N End Ave #15L,42.852284,-70.81814
"3,550",1,1,145 4th Ave #8K,40.6794318,-73.9813252
"3,595",1,1,145 4th Ave #10H,40.6794318,-73.9813252
"5,635",4,2,500 Cathedral Pkwy #6D,40.8029872,-73.9642544
"4,100",1,1,41 River Ter #3203,40.718266,-74.014721
"2,725",1,1,E 30th St and 3rd Ave,40.7431951,-73.9799523
"2,395",1,1,205-235 E 95th St #C22L,40.784169,-73.9479526
"5,600",2,2,444 E 82nd St #18A,40.7732856,-73.9497548
"3,595",1,1,145 4th Ave #10L,40.6794318,-73.9813252
"17,500",2,2,40 Mercer St #18,40.7214721,-74.0012684
"3,500",1,1,444 E 82nd St #2C,40.7732856,-73.9497548
"3,200",1,1,134 E 22nd St #601,40.7384346,-73.9847648
"2,700",1,1,35 E 38th St #10J,40.7500427,-73.9800281
"3,600",1,1,505 W 47th St #5CS,40.7632805,-73.9937647
"5,495",2,2,33 W End Ave #19F,40.7733326,-73.9901478
"2,500",1,1,125 E 87th St #15D,40.7805193,-73.9554251
"2,800",1,1,420 E 66th St #4G,40.7633828,-73.9578793
"3,395",2,2,364 W 51st St #5W,40.7637368,-73.9881207
"2,650",1,1,101 W 75th St #6C,40.7795977,-73.9776006
"2,979",1,1,230 E 44th St #3E,40.7512764,-73.9721395
"2,495",1,1,58 Perry St #3RW,40.7353649,-74.003481
"3,450",1,1,90 West St #3C,40.709938,-74.0144023
"3,400",1,1,145 4th Ave #3N,40.6794318,-73.9813252
"3,550",1,1,145 4th Ave #8H,40.6794318,-73.9813252
"3,325",1,1,323 W 96th St #903,40.7958723,-73.9741819
"3,675",1,1,145 4th Ave #15K,40.6794318,-73.9813252
"3,100",2,1,303 E 37th St #1L,40.7467381,-73.9739936
"2,700",2,1,860 10th Ave #5R,40.7686604,-73.9885932
"3,900",2,2,156 E 30th St #1,40.7432626,-73.9805609
"3,350",1,1,445 5th Ave #14H,40.751651,-73.981826
"3,000",1,1,50 Bayard St #8M,40.715319,-73.996999
"6,500",4,1,737 10th Ave #36E,40.765483,-73.992706
"2,850",1,1,151 W 82nd St #7E,40.7849508,-73.9760377
"2,550",1,1,117 E 89th St #1D,40.7817092,-73.9546915
"2,704",1,1,181 E 119th St #7G,40.8002087,-73.938782
"2,499",2,1,920 Riverside Dr #69A,40.8388036,-73.9454507
"2,785",1,1,236 E 24th St #3D,42.7752488,-86.0963653
"4,500",2,1,401 E 80th St #29F,40.7731109,-73.9517237
"2,600",2,1,118 Macdougal St #6,40.7297425,-74.000411
"1,800",1,1,143 E 30th St #304,40.7437191,-73.9806465
"3,695",2,1,33 W End Ave #9C,40.7733326,-73.9901478
"1,875",1,1,334 E 53rd St #2C,40.7560306,-73.9658754
"2,595",1,1,122 Ludlow St #4B,40.7196298,-73.9883361
"4,575",1,1,400 E 84th St #25259,40.7752032,-73.9502948
"3,125",1,1,100 John St #3006,40.7079305,-74.0064634
"2,850",1,1,845 United Nations Plz #5F,40.7623737,-73.9739119
"3,250",1,1,116 John St #2201,40.7074594,-74.0058924
"3,457",1,1,100 Central Park S #2D,41.879413,-87.7158591
"18,000",2,2,25 Columbus Cir #59B,40.767898,-73.9835463
"3,800",1,1,322 W 57th St #54F,40.7667994,-73.9841263
"4,025",1,1,100 John St #1702,40.7079305,-74.0064634
"4,875",1,1,450 W 17th St #926,40.7436578,-74.0063783
"2,000",2,1,1969 Amsterdam Ave #11,40.8331408,-73.9414771
"2,395",2,1,137-139 W 142nd St #3E,40.8193009,-73.9389363
"4,995",1,1,252 7th Ave #7Z,40.7452044,-73.9950839
"2,354",1,1,245 E 124th St #6M,40.8024714,-73.9344897
"3,525",1,1,100 John St #2703,40.7079305,-74.0064634
"2,900",1,1,200 W 20th St #615,40.7422277,-73.997465
"3,800",1,1,77 E 12th St #2D,40.7330899,-73.9902743
"2,625",1,1,404 E 88th St,40.7778062,-73.947998
"3,620",2,1,91 Christopher St #3,40.7335896,-74.0041211
"3,200",1,1,88 Leonard St #1507,40.7170753,-74.004833
"20,000",3,3,210 E 65th St #9HI,40.765047,-73.963803
"3,400",1,1,241 Avenue Of The Americas #5C,40.7285624,-74.0035165
"2,200",1,1,45 Tiemann Pl #2N,40.8156933,-73.959202
"2,495",2,1,304 E 11th St #5C,40.729935,-73.985899
"10,500",2,1,497 Greenwich St #6B,40.7253633,-74.0090323
"2,354",1,1,245 E 124th St #12T,40.8024714,-73.9344897
"2,750",3,1,311 E 109th St #2E,40.7924294,-73.9401791
"3,350",2,1,331 E 89th St #1E,40.779277,-73.94849
"4,799",3,1,430 E 13th St #GR1,40.7300261,-73.9819945
"3,195",1,1,432 E 13th St #27,40.7299039,-73.9818782
"2,700",1,1,144 W 17th St #4FE,40.739927,-73.997569
"2,495",1,9,237 W 13th St #16,40.7387289,-74.0016832
"4,025",1,1,250 E Houston St #3H,40.7220749,-73.9848369
"2,700",1,1,359 E 62nd St #6D,40.761837,-73.9609192
"3,200",1,1,467 Central Park W #4E,40.7987374,-73.9600655
"3,700",1,1,401 E 80th St #26E,40.7731109,-73.9517237
"3,195",1,1,432 E 13th St #23,40.7299039,-73.9818782
"1,600",1,1,563 W 184th St #1C,40.8510194,-73.9316286
"2,510",1,1,175 Orchard St #5CF,40.7217573,-73.9886214
"3,478",2,1,89 Christopher St #6F,40.7336034,-74.004034
"3,000",1,1,116 Pinehurst Ave #R32,40.8525349,-73.9389952
"2,287",1,1,165 Ludlow St #4D,40.721559,-73.9877742
"2,700",1,8,307 E 44th St #201,40.7509514,-73.9703725
"3,265",1,1,253 W 72nd St #2104,40.7797244,-73.9836389
"2,980",1,2,1743 1st Ave #2A,40.7797255,-73.947684
"3,200",1,1,196 E 75th St #3H,40.7717341,-73.9595938
"2,495",1,7,153 E 32STREET #6G,40.7448978,-73.9797545
"4,000",2,2,325 W 88th St #10,40.7908063,-73.9778393
"2,825",1,1,19 W 69th St #404,40.7748773,-73.9782074
"1,875",1,1,423 W 45th St #5F5,40.7609667,-73.9921766
"1,850",1,7,305 E 84th St #5RW,40.7765096,-73.952023
"1,899",1,7,214 W 92nd St #4E,40.79183,-73.9733395
"2,175",1,1,40 W 119th St #2FD,40.8030306,-73.9466727
"2,495",2,1,118 E 103rd St #21,40.7905491,-73.9487671
"5,000",4,1,430 E 13th St #GRF1,40.7300261,-73.9819945
"2,620",1,7,50 W 93rd St #507B,40.7902547,-73.9678783
"2,650",1,1,233 E 12th St #GF,40.7314603,-73.9863992
"4,950",2,2,207 W 11th St #2,40.736629,-74.001621
"2,850",1,1,535 W 52nd St #8H,40.7668005,-73.9924616
"2,900",1,7,555 W 23rd St #S6K,30.1897221,-85.668755
"2,000",1,7,45 Tudor City Pl #1817,40.7493965,-73.9699911
"1,791",1,7,336 Fort Washington Ave #6K,40.8461906,-73.9398273
"2,875",1,1,236 Mulberry St #1,40.722642,-73.995714
"1,850",1,7,319 W 30th St #D3,40.7502307,-73.996184
"5,500",3,2,157 E 32nd St #19B,40.7449782,-73.9794926
"2,600",3,1,2546 Adam Clayton Powell Jr Blvd #7,40.8234063,-73.9382699
"2,995",1,1,888 8th Ave #1D,40.7637495,-73.9846917
"2,550",1,1,710 2nd Ave #11C,40.7473477,-73.9736172
"3,250",1,1,765 Amsterdam Ave #8E,40.795028,-73.9693001
"2,250",1,6,5 Tudor City Pl #1629,40.7479794,-73.9708635
"4,215",2,1,210 W 16th St #4A,40.7399879,-73.9994169
"1,870",1,6,306 W 142nd St #6A,40.820937,-73.943978
"3,695",1,1,422 E 72nd St #15B,40.7669153,-73.9549414
"2,675",1,1,344 E 63rd St #2B,40.7621195,-73.9607714
"2,220",1,1,306 W 142nd St #4F,40.820937,-73.943978
"2,820",2,2,306 W 142nd St #3E,40.820937,-73.943978
"2,350",1,6,110 E 36th St #4F,40.7479362,-73.9798992
"3,050",2,2,306 W 142nd St #4D,40.820937,-73.943978
"19,500",4,3,317 W 89th St #6E,40.7913618,-73.9772095
"2,420",1,1,306 W 142nd St #4B,40.820937,-73.943978
"5,595",2,2,271 W 47th St #26F,40.7603702,-73.9870048
"3,200",1,1,340 E 52nd St #2C,40.7552903,-73.9661071
"2,700",2,1,514 E 82nd St #2R,40.7727892,-73.9482321
"2,950",1,1,332 E 14th St #A1,40.7316074,-73.9837704
"2,050",2,1,1314 Riverside Dr #52,40.8501679,-73.942603
"4,850",2,1,115 E 90th St #5E,40.7825337,-73.9543189
"2,550",2,1,310 W 116th St #5B,40.8045385,-73.9562828
"3,120",2,2,306 W 142nd St #3C,40.820937,-73.943978
"3,000",2,1,204 W 88th St #4E,40.7890542,-73.9747583
"2,100",1,6,138 E 38th St #3E,40.7487343,-73.9776952
"2,675",1,6,236 E 36th St #5E,40.7461676,-73.9756916
"9,995",2,2,15 E 26th St #18C,40.7433494,-73.9870043
"2,925",1,1,157 W 73rd St #3R,40.7790413,-73.9800883
"2,600",1,6,31 E 12th St #4B,40.733975,-73.992395
"2,499",2,1,611 W 163rd St #4,40.8383194,-73.9427656
"5,195",1,1,60 E 8th St #8C,40.7306031,-73.9930165
"2,650",2,1,235 W 18th St #4FE,40.7419068,-73.9993532
"2,296",1,1,225 E 25th St #3D,40.7397862,-73.9809103
"4,125",3,1,90 Washington St #24M,42.0834813,-71.0901652
"1,800",1,1,585 W 204th St #2A,40.864657,-73.9213769
"4,150",1,1,172 W 79th St #15F,40.7828454,-73.9780645
"3,295",1,6,100 John St #2906,40.7079305,-74.0064634
"4,250",1,1,150 W 51st St #701,40.7614321,-73.9825389
"3,800",2,1,300 W 53rd St #1JA,40.7641487,-73.985243
"1,775",1,6,321 E 88th St #16A,40.7788565,-73.9495291
"7,500",3,2,1 Lincoln Plz #26R,40.7715807,-73.9811807
"2,995",1,1,521 E 5th St #4D,39.7572979,-84.1830575
"4,765",3,1,440 W 47th St #1I,40.7621701,-73.992184
"3,735",1,1,151-155 E 31st St #E11P,40.7444844,-73.9805421
"4,500",1,1,123 Washington St #41H,40.7381841,-74.0303961
"3,925",1,1,111 Worth St #11A,40.7159388,-74.0033414
"5,825",3,2,184 Lexington Ave #15B,40.744911,-73.9811205
"3,500",1,1,392 Central Park W #5M,40.7945333,-73.9649318
"2,400",1,6,39 E 65th St #2A,40.7672154,-73.9679119
"3,900",1,1,111 Worth St #9R,40.7159388,-74.0033414
"4,450",1,1,350 W 42nd St #56H,40.7579169,-73.9922148
"1,800",2,1,Orchard St and Rivington St,40.7203139,-73.9891192
"3,450",1,1,350 W 37th St #18A,40.7548232,-73.9943889
"4,295",2,2,330 E 43rd St #901,40.7498379,-73.9706817
"2,950",2,1,6 E 30th St #4B,39.3246357,-76.6163181
"3,139",1,5,188 E 64th St #705,40.764593,-73.964821
"2,699",2,1,117 E 96th St #16A,40.7864242,-73.9516513
"2,750",1,3,235 W 22nd St #7U,40.7441414,-73.9973146
"8,118",2,2,1065 2nd Ave #16G,40.7591096,-73.9658766
"2,774",1,1,336 E 81st St #6E,40.7739813,-73.9529665
"3,150",1,3,30 W 18th St #3B,40.7390497,-73.993548
"5,700",2,2,303 E 33rd St #7L,40.7440559,-73.9757567
"5,800",3,2,425 E 79th St #16,40.7720316,-73.9513503
"6,695",2,2,101 W 55th St #405,40.7633519,-73.9782541
"1,835",1,1,254 Seaman Ave #3C,40.8720098,-73.9183231
"17,000",6,3,526 E 87th St #TWNH,40.7759814,-73.9455579
"10,395",2,2,534 Hudson St #6A,40.7342561,-74.0058885
"2,095",1,1,219 E 26th St #8,40.7405024,-73.9806979
"4,938",1,1,507 W 28th St #1D,40.7510826,-74.002272
"5,995",2,2,18 Vesey St #22F,40.7119861,-74.0093676
"3,195",1,3,201 E 19th St #5C,40.7363467,-73.9843658
"5,000",1,1,715 Park Ave #3C,40.7694918,-73.9645128
"2,145",2,1,966 968 Street Nicholas Ave #2C,40.8059539,-73.955584
"2,200",1,3,88 Horatio St #5D,40.738569,-74.007617
"2,750",1,1,109 Saint Marks Pl #2,40.7272131,-73.9838818
"2,600",1,3,125 E 87th St #12-H,40.7805193,-73.9554251
"3,095",2,1,270 W 119th St #2D,40.8058017,-73.9531319
"3,825",1,1,250 W 19th St #3B,40.7421019,-73.9989642
"3,000",1,1,404 W 51st St #3B,40.7641613,-73.9891404
"2,995",2,1,268 W 120th St #3A,40.806766,-73.9532346
"1,950",1,3,78 Manhattan Ave #3-J,40.7969404,-73.9624318
"2,100",1,3,95 Orchard St #3A,40.7184809,-73.9903137
"3,295",1,1,131 Sullivan St #3E,40.7265836,-74.0020816
"1,900",1,3,341 E 77th St #1W,40.7715239,-73.9543728
"2,475",1,1,126 W 86th St #3F,40.786676,-73.973379
"2,050",1,3,340 E 53rd St #2C,40.7559267,-73.9656428
"6,000",3,2,160 E 48th St #8B,40.7545668,-73.9720559
"2,350",1,3,254 W 20th St #2B,40.743147,-73.999517
"13,500",2,2,124 W Houston St #4,40.7278119,-74.0009909
"2,800",1,1,3 Clinton St #4,40.7212003,-73.9841142
"1,775",1,1,520 W 174th St #5E,40.8437142,-73.9350291
"2,900",1,1,604 E 9th St #2,40.7259807,-73.9800319
"3,500",1,1,160 E 48th St #5O,40.7545668,-73.9720559
"5,250",1,1,252 7th Ave #12L,40.7452044,-73.9950839
"2,300",1,1,202 W 96th St #5A,40.7940197,-73.971031
"2,100",1,1,2205 3rd Ave #8C,38.425854,-82.419855
"2,195",1,3,246 E 71st St #4C,40.7681154,-73.9592209
"3,400",2,1,28 W 48th St #4R,40.7577171,-73.9796624
"1,825",1,3,535 E 81st St #1A,40.7720776,-73.947721
"2,200",3,1,544 W 156th St #5W,40.8326754,-73.9439908
"3,800",1,1,230 E 50th St #1A,40.7551795,-73.9697368
"2,200",1,1,425 E 65th St #12,40.7630142,-73.957861
"9,950",2,2,116 W 14th St #5N,40.7375182,-73.9979574
"1,750",1,1,28 Arden St #5F,40.4947797,-74.4813131
"4,595",2,2,248 10th Ave #4,40.748505,-74.003165
"7,800",2,2,29 W 69th St #1,40.7749829,-73.9785263
"4,800",1,1,5 Beekman St #18C,40.7112095,-74.0068992
"2,950",1,1,78 W 11th St #6,40.7351482,-73.9980751
"8,200",2,1,1 W End Ave #21D,40.7714442,-73.9894047
"3,850",3,1,201 W 105th St #31,40.8000134,-73.9664366
"8,500",2,2,126 Waverly Pl #2E,40.7326682,-73.9999112
"1,995",1,3,321 W 80th St #10,40.7855553,-73.9815223
"2,995",1,3,24 5th Ave #1020,40.7332414,-73.9963068
"1,850",1,4,438 E 77th St #3C,40.7701539,-73.9520134
"2,383",1,1,238 W 122nd St #4A,40.8076437,-73.9516868
"5,125",3,1,235 Elizabeth St #1C,40.7231004,-73.9942645
"2,165",1,3,104 E 31st St #3D,40.7447916,-73.982346
"4,500",1,1,150 W 51st St #1921,40.7614321,-73.9825389
"2,488",1,3,90 West St #14A,40.709938,-74.0144023
"4,675",3,1,495 3rd Ave #5B,40.6700731,-73.9918931
"4,600",3,2,344 W 52nd St #4,40.7639893,-73.9867844
"2,000",1,3,13 Carmine St #14,40.7305918,-74.0023867
"2,695",2,2,1845 1st Ave #4H,40.7828676,-73.9452196
"5,575",2,2,535 W 43rd St #9GS,40.761198,-73.9966464
"2,295",1,3,244 E 71st St #3B,40.7681366,-73.9592885
"2,900",1,1,100 Central Park S #9F,41.879413,-87.7158591
"3,500",2,1,7 Cornelia St #3E,40.7317632,-74.0016345
"2,600",1,2,405 E 56th St #2EB,40.7574637,-73.962531
"1,895",3,1,28 Macombs Pl #26,40.8259522,-73.9387056
"4,495",1,1,10 Liberty St #38A,40.707391,-74.0081376
"5,995",2,2,45 W 60th St #25K,40.76992,-73.9838182
"2,650",1,2,165 E 35th St #7G,40.7466841,-73.9777594
"5,700",2,2,41 River Ter #805,40.718266,-74.014721
"2,650",1,2,150 E 39th St #601,40.7489353,-73.9765458
"3,500",1,1,108 E 38th St #411,40.7491154,-73.9788924
"7,795",2,2,450 N End Ave #15B,40.6186882,-74.4519243
"3,323",1,1,411 E 53rd St #12M,40.7557336,-73.964248
"5,495",2,2,320 W 38th St #1108,40.7550882,-73.9930382
"5,895",2,2,45 W 60th St #33K,40.76992,-73.9838182
"2,337",1,1,54 W 106th St #3D,40.798581,-73.962053
"3,275",1,1,301 E 79th St #23E,40.7732956,-73.9543759
"2,361",1,1,234 E 88th St #1B,40.7792358,-73.951441
"3,200",1,1,50 Lexington Ave #21G,40.7405505,-73.9842812
"1,900",1,2,20 E 14th St #6R,40.7353732,-73.9926828
"2,300",1,1,308 Mott St #4E,40.7251051,-73.9937718
"4,800",3,1,749 9th Ave #406,40.7639519,-73.9889842
"3,095",1,2,295 Park Ave S #2325,44.9768585,-93.2593277
"3,975",3,1,100 John St #1705,40.7079305,-74.0064634
"17,290",3,3,456 Washington St #29168,42.0848414,-70.786331
"1,625",1,1,41 Park Ter W #E7,40.781287,-74.236193
"1,995",1,1,306 W 47th St #3B,40.7605116,-73.9881744
"4,500",2,3,323 W 82nd St #5,40.7868874,-73.9806438
"3,645",2,1,284 Mott St #2030,40.7243207,-73.9939438
"3,208",2,2,1071 1st Ave #4N,40.7593854,-73.9624809
"3,911",3,1,2061 Frederick Douglass Blvd #2D,40.8018368,-73.9576874
"3,000",2,1,922 3rd Ave #2F,34.0549496,-118.3162208
"4,650",2,1,173 W 78th St #3A,40.7825641,-73.9784311
"4,300",1,1,172 W 79th St #2B,40.7828454,-73.9780645
"13,500",2,2,131 Mercer St #4A,40.7243944,-73.9991047
"2,300",1,2,343 E 76th St #3B,40.7711333,-73.9553755
"1,775",1,2,73 Lexington Ave #A3,40.7410936,-73.9832903
"1,750",1,1,615 W 173rd St #1F,40.8447527,-73.9382924
"2,300",2,1,246 E 112th St #3,40.7944853,-73.9402829
"2,900",1,1,339 E 19th St #1B,40.7350181,-73.9812907
"1,500",1,2,302 E 104th St #1W,40.7889971,-73.9430547
"4,500",3,2,405 Central Park W #4,40.7944739,-73.9630379
"2,150",1,2,1360 York Ave #7M,40.766993,-73.953237
"5,195",1,1,160 W 62nd St #12F,40.7720756,-73.9861447
"7,295",2,2,160 W 62nd St #6G,40.7720756,-73.9861447
"3,690",1,1,321 E 22nd St #6U,40.736939,-73.9802505
"3,400",1,1,223 E 61st St #4G,40.7625094,-73.9643997
"2,150",1,1,546 W 50th St #2FE,40.7653954,-73.9939541
"4,700",3,2,201 E 61st St #8,40.7627679,-73.9652616
"11,200",2,2,160 W 62nd St #44F,40.7720756,-73.9861447
"4,000",1,1,240 E 47th St #31A,40.7529077,-73.9703635
"2,100",1,1,217 E 88th St #15,40.7798694,-73.9518844
"2,675",1,2,321 E 22nd St #3C,40.736939,-73.9802505
"2,900",2,1,129 E 97th St #4B,40.7867603,-73.9506473
"10,950",4,3,50 W 91st St #1,40.789012,-73.9687165
"13,000",3,2,641 5th Ave #37D,40.759071,-73.975954
"3,400",2,1,219 E 25th St #4CC,40.7398517,-73.981121
"2,250",2,1,2304 Adam Clayton Powell Jr Blvd #4A,40.8157461,-73.9438815
"5,500",3,2,533 E 12th St #6A,40.7285905,-73.9797262
"1,350",2,2,25 Exchange Pl,40.7058398,-74.0097928
"2,995",1,1,66 Avenue A #3G,40.0533663,-75.1398726
"2,905",1,2,321 E 22nd St #4O,40.736939,-73.9802505
"5,500",1,2,301 E 61st St #5D,40.7618178,-73.9631515
"3,350",1,1,2000 Broadway #6J,40.7754867,-73.9814977
"1,950",2,1,503 W 148th St #5,40.8275724,-73.9466152
"2,795",1,1,555 E 78th St #LG,40.769896,-73.948426
"3,395",2,1,167 W 81st St #1C,40.7843337,-73.9765077
"18,500",5,3,100 W 80th St #4E,40.7826377,-73.975298
"4,125",1,1,200 W 26th St #5C,40.7460604,-73.9946738
"2,750",3,1,568 W 192nd St #26,40.8557871,-73.9282485
"5,150",3,2,Bedford St and Grove St,40.7324601,-74.0054566
